Religion,Cohort,Residence,Gender,Membership
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Protestant,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Male,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
Catholic,Late Empire,Urban,Female,No
